BorrowerId,Gender,Age,AccountAgeDays,EntityAgent,EntityUnit,LoanId,Principal,Interest,LoanAmount,LoanBalance,LoanTermDays,NumRollovers,ChannelUsed,ApprovalStage,IsLoanNew,ProductId,is_default,NumInstallments,TotalAmountPaid,TotalUnpaidAmount,AvgInstallmentPaid,TotalOverpaid,AvgDaysLate,NumLatePayments,NumOnTimePayments
4765,NULL,NULL,1137,43771,6,27834,70000,7000,77000,0,31,0,NULL,4,0,30208,1,1,77000,0,77000,7700,NULL,1,0
9716,1,32,688,45465,160,52578,30000,11250,41250,0,42,0,1,23,0,30250,1,6,41250,0,6875,NULL,0,0,6
16818,2,49,441,44142,34,53519,3000,900,3900,0,14,0,1,14,1,30264,1,14,3899.98,0.02,278.57,6290.15,2,9,5
22961,1,25,265,44250,45,63547,44000,35200,79200,0,181,0,1,22,1,30288,0,6,84480,-5280,14080,0,16,6,0
31011,2,33,99,44304,158,75338,6000,1500,7500,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
24783,2,39,210,44295,112,66705,8000,2000,10000,6025,28,0,1,8,1,30246,1,4,5180,4820,1726.666666,360,16,3,0
10578,2,42,636,44074,19,51559,3500,875,4375,0,28,0,1,8,0,30246,1,4,4375,0,1093.75,3137.5,9,3,1
15512,2,45,478,44074,19,51554,8000,2000,10000,0,28,0,1,8,1,30246,1,4,10000,0,2500,0,6,2,2
30990,2,56,100,45486,147,75273,7000,2450,9450,0,35,0,1,62,1,30341,0,5,9450,0,1890,5780,1,2,3
24716,2,31,212,44306,154,69968,9000,2250,11250,0,28,0,1,7,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
67,2,52,724,44145,3,28,5000,1250,6250,0,35,0,NULL,2,1,2,1,5,6250,0,1250,950,6,5,0
21015,1,32,335,44331,111,65827,6000,1500,7500,0,28,0,1,8,0,30246,1,4,7500,0,1875,5850,14,4,0
15668,2,51,472,44173,52,59960,16000,4000,20000,0,30,0,1,30,0,30280,1,1,20000,0,20000,0,2,1,0
16084,1,66,464,44173,52,54555,15000,4500,19500,0,42,0,1,30,0,30279,1,6,19500,0,3250,6150,6,5,1
28972,2,49,120,44369,12,72841,5000,1250,6250,2616,28,0,1,8,1,30246,1,4,3634,2616,1211.333333,408.5,11,3,0
11043,2,65,618,44306,154,77825,22000,5500,27500,18600,28,0,1,8,0,30246,1,4,8900,18600,4450,1025,4,2,0
17200,1,47,429,44185,25,54753,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,2205,-2,1,3
4568,NULL,NULL,1143,43771,6,37272,55000,5500,60500,0,28,0,NULL,4,0,30228,1,1,60500,0,60500,200,0,0,1
28363,2,37,134,44427,130,75649,5000,1250,6250,6250,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
23169,1,33,258,44331,111,66931,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6362.5,-112.5,1590.625,375,59,4,0
18354,2,52,401,44187,11,64639,7000,1750,8750,5650,28,0,1,8,0,30246,1,4,3100,5650,1550,312.5,30,2,0
33191,2,40,72,45527,129,78806,7000,1750,8750,0,28,0,1,69,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
17361,2,43,426,44248,19,54167,10000,2500,12500,6223.5,28,0,1,8,1,30246,1,4,7890,4610,2630,125,162,3,0
18501,2,42,400,44248,19,55845,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,5625,5,3,1
23781,1,59,241,44339,106,74485,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,45,1,4,0
18232,2,25,405,45465,160,63695,10000,2500,12500,12500,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
12506,2,52,548,45465,160,50478,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,NULL,2,0,4
20126,2,48,365,44287,123,58419,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,1213,4,3,1
19670,2,30,377,44281,45,59823,78000,62400,140400,0,168,0,2,22,0,30272,1,24,149760,-9360,6240,67920,37,22,2
18265,1,38,404,44184,26,61641,2010,0,2010,0,30,0,1,20,0,30256,1,30,2010,0,67,29145,24,30,0
31257,2,27,94,44387,45,75687,30000,15000,48000,32000,84,0,1,22,1,30271,1,12,16000,32000,4000,NULL,5,2,2
18342,2,60,402,44259,106,57239,3000,750,3750,0,28,0,1,8,0,30246,0,4,3750,0,937.5,7,-1,0,4
20599,1,25,348,44250,45,59413,65000,52000,117000,0,181,0,1,22,1,30288,1,6,124800,-7800,20800,NULL,-1,0,6
8603,NULL,NULL,867,43771,6,55227,50000,7500,57500,0,30,0,1,4,0,30203,0,1,57500,0,57500,NULL,-2,0,1
15894,2,33,468,45506,161,66498,30000,7500,37500,6012.5,28,0,1,8,0,30246,1,4,32730,4770,8182.5,630,21,4,0
9737,2,41,687,44189,25,57186,15000,3750,18750,0,28,0,1,8,0,30246,1,4,18750,0,4687.5,5125,9,4,0
16581,2,44,448,44175,51,58319,5000,1000,6000,0,28,0,1,30,0,30278,0,4,6000,0,1500,700,3,3,1
16914,2,44,437,44074,19,57176,3000,750,3750,0,28,0,1,8,0,30246,0,4,3750,0,937.5,1237,5,3,1
16479,2,42,451,44190,11,52811,10000,2500,12500,0,28,0,1,23,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
18450,2,41,400,44363,132,61288,10000,3750,13750,0,42,0,1,8,0,30250,1,6,13750,0,2291.666666,6291.95,5,5,1
17168,1,32,430,44140,48,56905,5000,1500,6500,5000,14,0,1,14,0,30264,1,14,1500,5000,375,214.26,12,3,1
22719,1,30,268,44338,19,64479,8000,2000,10000,17000,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
24656,2,37,215,44326,118,67788,5000,1300,6300,3725,28,0,1,45,0,30311,1,4,2575,3725,1287.5,0,2,2,0
16043,1,39,464,43771,4,52198,20000,4000,24000,0,31,0,1,4,1,30204,0,1,24000,0,24000,NULL,-2,0,1
24728,1,29,212,44250,45,66579,30000,24000,54000,7200,168,0,1,22,1,30272,1,24,50400,3600,2400,28800,1,1,20
16566,2,26,449,44134,45,52929,60000,30000,90000,0,84,0,1,22,1,30271,0,12,NULL,NULL,NULL,NULL,NULL,0,0
22127,1,23,287,44199,28,62281,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
33339,2,33,70,45527,129,78612,6000,1500,7500,7500,28,0,1,72,1,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
28763,2,36,125,44369,155,78091,5000,1250,6250,4750,28,0,1,8,0,30246,1,4,1500,4750,1500,0,1,1,0
25613,1,29,184,44326,118,68123,7000,1820,8820,0,28,0,1,45,1,30311,1,4,8820,0,2205,0,0,0,4
13495,1,NULL,NULL,35,47,48628,25000,12500,37500,0,84,0,NULL,0,0,30271,1,12,40500,-3000,3375,125400,202,12,0
16676,1,43,446,44127,45,56869,35000,10500,45500,0,28,0,2,22,1,30277,0,4,NULL,NULL,NULL,NULL,NULL,0,0
30636,1,31,106,44319,118,74800,5000,1300,6300,0,28,0,1,45,1,30311,0,4,6300,0,1575,3000,0,0,4
18124,1,47,407,44248,19,56960,8000,2000,10000,13500,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
14569,2,26,518,44275,45,51030,20500,16482,36982,0,168,0,2,22,1,30272,1,24,39442,-2460,1643.416666,91692.08,110,24,0
14601,2,29,518,44139,48,50756,3000,900,3900,0,14,0,2,14,0,30264,0,14,200,3700,200,0,NULL,1,0
10523,1,43,637,44073,19,46727,10000,2500,12500,0,28,0,NULL,8,0,30246,0,4,12500,0,3125,75,0,0,4
19751,2,33,374,44269,108,59717,70000,10500,80500,0,30,0,1,44,0,30303,1,1,80500,0,80500,NULL,3,1,0
28346,2,62,135,44343,124,74897,5000,1250,6250,0,28,0,1,55,0,30329,0,4,6250,0,1562.5,2025,13,4,0
19844,2,49,372,44258,106,64528,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,1685,20,4,0
17560,2,43,421,44061,12,60677,12000,3000,15000,9855,28,0,1,8,0,30246,1,4,7700,7300,2566.666666,50,146,3,0
14957,2,46,493,44155,153,51186,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,1564,0,1,3
20311,2,38,358,45501,164,60850,3000,750,3750,0,28,0,1,6,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
19936,1,23,370,44250,45,58060,21000,10500,31500,0,84,0,1,22,1,30271,1,12,33600,-2100,2800,8800,29,10,2
21439,1,39,323,44309,106,63723,9000,2250,11250,0,28,0,1,8,0,30246,0,4,11250,0,2812.5,325,0,0,4
12370,1,33,553,44094,29,51835,2970,0,2970,2772,30,0,1,20,0,30257,1,30,198,2772,99,NULL,0,0,2
17196,2,45,429,44369,155,53981,5000,1250,6250,0,28,0,1,8,1,30246,1,4,6250,0,1562.5,3,0,0,4
21007,2,56,335,44309,106,61155,6000,1500,7500,0,28,0,1,8,0,30246,0,4,7500,0,1875,1750,-9,0,4
14254,2,40,524,44142,34,49551,3000,900,3900,1842,14,0,NULL,14,1,30264,1,14,2058,1842,257.25,827.04,30,7,1
28466,2,33,132,45492,106,72059,3000,750,3750,0,28,0,1,8,1,30246,0,4,3770,-20,942.5,67,1,2,2
31364,2,34,93,45511,125,75815,5000,1250,6250,0,28,0,1,55,1,30329,1,4,6250,0,1562.5,1951,6,3,1
20805,2,35,341,45463,163,79057,4000,1000,5000,5000,28,0,1,72,1,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
17441,1,21,423,44250,45,54267,24000,12000,36000,0,84,0,1,22,1,30271,1,12,38400,-2400,3200,NULL,0,0,12
16949,1,47,436,44058,12,55255,30000,9000,39000,0,30,0,1,8,0,30283,0,1,39000,0,39000,0,-10,0,1
22278,2,48,281,44309,106,77563,10000,2500,12500,7775,28,0,1,8,0,30246,1,4,4725,7775,2362.5,600,8,2,0
20497,2,46,352,44276,45,59127,67800,33900,101700,0,84,0,1,22,1,30271,0,12,94920,6780,8629.090909,221480,-17,0,11
33427,1,33,68,45519,150,78631,7000,1820,8820,0,28,0,1,65,1,31347,1,0,NULL,NULL,NULL,NULL,NULL,0,0
26589,2,45,155,44366,132,72125,12000,3000,15000,0,28,0,1,8,0,30246,1,4,15000,0,3750,1000,4,4,0
17523,1,48,422,44061,12,55934,5000,1250,6250,5130,28,0,1,8,0,30246,1,4,2450,3800,1225,187.5,52,2,0
28663,2,36,127,44155,153,75810,7000,1750,8750,3560,28,0,1,8,0,30246,1,4,5190,3560,1730,817.5,7,2,1
13913,2,46,533,44123,34,54144,7000,2100,9100,3850,14,0,1,14,0,30264,1,14,5250,3850,583.333333,3900,29,9,0
9589,2,39,696,44352,11,47059,13000,3250,16250,0,28,0,NULL,8,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
9641,2,47,693,44063,11,45530,14000,3500,17500,0,28,0,NULL,8,0,30246,1,4,17500,0,4375,5355,14,4,0
4747,NULL,NULL,1137,43793,6,28777,40000,4000,44000,0,30,0,NULL,4,0,30195,1,1,44000,0,44000,NULL,1,1,0
18045,1,27,409,44199,28,55166,2970,0,2970,0,30,0,1,20,1,30257,0,30,2970,0,99,2885,3,28,2
30551,1,44,107,44376,45,74679,47500,33250,86450,57450,140,0,1,22,1,30318,0,20,29000,57450,4142.857142,27227.5,7,1,6
19088,1,28,388,44201,45,56686,55000,44000,99000,0,168,0,1,22,1,30272,1,24,105600,-6600,4400,319400,-23,5,19
18638,2,27,398,45506,161,61298,6000,1500,7500,3591,28,0,1,8,0,30246,1,4,4840,2660,1613.333333,215,115,3,0
11801,1,43,580,44074,19,75003,9000,2250,11250,0,28,0,1,8,0,30246,0,4,11250,0,2812.5,5123,2,2,2
14969,2,NULL,492,44426,12,64117,17000,6375,23375,0,42,0,1,8,0,30250,0,6,23374.98,0.02,3895.83,23487.57,14,4,2
24902,1,5,206,44319,118,68043,13000,3380,16380,16380,28,0,1,45,0,30311,1,4,NULL,NULL,NULL,NULL,NULL,0,0
24435,2,22,222,44250,45,66047,15000,7500,22500,0,84,0,1,22,1,30271,1,12,24300,-1800,2025,2025,6,4,8
25666,1,33,183,44369,155,68320,4000,1000,5000,0,28,0,1,8,1,30246,1,4,5020,-20,1255,4720,14,4,0
24352,2,39,224,44368,156,68941,6000,1500,7500,375,28,0,1,8,0,30246,1,4,7200,300,1800,175,16,3,1
17257,2,47,428,44187,11,54053,4000,1000,5000,0,28,0,1,8,1,30246,0,4,5000,0,1250,1250,-6,0,4
23373,2,26,253,44317,111,64402,7000,1750,8750,0,28,0,1,8,1,30246,0,4,8750,0,2187.5,2205,-2,0,4
17225,1,26,429,44195,45,54004,13500,10800,24300,0,168,0,1,22,1,30272,1,24,25920,-1620,1080,20640,10,16,8
14078,1,43,528,44140,48,49339,3000,900,3900,0,14,0,NULL,14,1,30264,0,14,3899.98,0.02,278.57,13150.15,-2,2,12
13460,1,NULL,NULL,35,47,48593,49200,24600,73800,0,84,0,NULL,0,0,30271,1,12,78720,-4920,6560,52250,19,12,0
30764,2,35,104,45478,142,77544,10000,2000,12000,6000,28,0,1,59,0,31346,1,4,6000,6000,3000,0,1,1,1
10630,2,30,633,44064,12,46752,10000,2500,12500,0,28,0,NULL,8,0,30246,0,4,12500,0,3125,3125,4,2,2
31121,2,44,98,45491,138,75469,26000,0,26000,24571,282,0,1,52,1,30332,0,282,1429,24571,89.3125,824,9,13,3
27225,2,40,140,45511,125,77317,5000,1250,6250,1830,28,0,1,55,0,30329,1,4,4420,1830,1473.333333,832.5,2,2,1
16649,2,25,447,44158,45,53020,69000,34500,103500,0,84,0,2,22,1,30271,1,12,110400,-6900,9200,51600,6,10,2
20970,2,41,336,44279,19,63909,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,475,1,1,3
20126,2,48,365,44287,123,60263,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,5625,-17,0,4
25001,2,31,204,44250,45,67061,62500,31250,93750,0,84,0,1,22,1,30271,0,12,101250,-7500,8437.5,118113,4,6,6
16772,2,28,442,44127,45,53244,93000,46500,139500,0,92,0,1,22,1,30287,0,3,149400,-9900,49800,NULL,-1,0,3
26225,1,50,164,44384,130,69191,10000,2500,12500,2375,28,0,1,8,1,30246,1,4,10600,1900,2650,1175,18,4,0
19638,2,25,377,45465,160,68436,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,2500,0,1,3
25318,2,43,192,44295,157,67657,5000,1250,6250,0,28,0,1,23,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
9701,2,42,689,44369,12,45504,10000,2500,12500,9720,28,0,NULL,8,0,30246,1,4,5300,7200,2650,125,426,2,0
11857,2,46,576,44061,12,50155,8000,2000,10000,7035,28,0,0,8,0,30246,1,4,3000,7000,1500,200,58,2,0
30591,1,40,106,45447,138,74754,26000,0,26000,18870,325,0,1,52,1,30332,0,325,3630,22370,78.913043,2490,0,25,21
26924,2,38,147,44365,129,77259,8000,2000,10000,2500,28,0,1,8,0,30246,1,4,7500,2500,2500,NULL,0,1,2
22043,1,26,299,44275,45,62102,21000,10500,31500,0,84,0,1,22,1,30271,0,12,33600,-2100,2800,23200,1,2,10
11637,2,49,584,44369,12,63102,16000,4000,20000,8000,28,0,1,8,0,30246,1,4,12000,8000,4000,2000,66,3,0
19475,2,38,380,44150,11,59454,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,1562,9,1,3
11720,2,35,582,44369,12,62770,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,225,3,3,1
12089,2,42,565,44426,12,52586,8000,2000,10000,0,28,0,1,23,0,30246,1,4,10000,0,2500,200,10,4,0
21469,1,41,323,44199,28,60943,2010,0,2010,0,30,0,1,20,1,30256,1,30,2010,0,67,11665,15,30,0
15071,2,43,490,44155,153,65172,10000,2500,12500,0,28,0,1,23,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
24328,1,44,225,44074,19,65925,10000,2500,12500,0,28,0,1,8,1,30246,1,4,12500,0,3125,25,4,2,2
20981,2,53,336,45501,164,60170,4000,1000,5000,0,28,0,1,8,1,30246,1,4,5000,0,1250,220,1,0,4
27084,2,63,143,44383,130,70637,5000,1250,6250,0,28,0,1,8,1,30246,0,4,6250,0,1562.5,1455,1,2,2
11569,2,47,589,44369,12,53352,17000,4250,21250,0,28,0,1,8,0,30246,0,4,21250,0,5312.5,2,0,1,3
5600,NULL,NULL,1080,43771,6,45513,50000,7500,57500,0,31,0,NULL,4,0,30203,1,1,57500,0,57500,NULL,4,1,0
18901,2,40,392,44368,12,59472,6000,1500,7500,0,28,0,1,8,0,30246,0,4,7500,0,1875,0,1,0,4
23017,2,39,262,44326,118,63651,10000,2600,12600,0,28,0,1,45,1,30311,0,4,12600,0,3150,3150,-1,1,3
24930,1,36,205,44184,26,66943,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
17208,2,36,429,44369,12,55640,7000,1750,8750,0,28,0,1,8,0,30246,0,4,8750,0,2187.5,4825,-7,0,4
4548,NULL,NULL,1144,43771,6,43289,20000,3000,23000,0,31,0,NULL,4,0,30203,1,1,23000,0,23000,100,32,1,0
6366,NULL,NULL,1023,43771,6,42040,NULL,3000,23000,0,NULL,0,NULL,4,0,30203,0,0,NULL,NULL,NULL,NULL,NULL,0,0
24102,1,33,233,44250,45,65420,48000,24000,72000,0,84,0,1,22,1,30271,0,12,76800,-4800,6400,NULL,4,2,10
28673,2,36,127,44250,45,72378,40000,20000,64200,16050,84,0,1,22,1,30271,1,12,48150,16050,5350,4700,5,1,8
10509,2,40,637,44075,19,52215,10000,3750,13750,0,42,0,1,7,0,30250,1,6,13750,0,2291.666666,4583.95,2,2,4
4356,NULL,NULL,1157,43771,6,29694,NULL,3000,33000,0,NULL,0,NULL,4,0,30195,0,0,NULL,NULL,NULL,NULL,NULL,0,0
30756,1,35,104,45496,151,74960,2070,0,2070,2070,30,0,1,64,1,31345,1,30,NULL,NULL,NULL,NULL,NULL,0,0
19881,2,32,372,44258,106,67118,11000,2750,13750,0,28,0,1,8,0,30246,1,4,13750,0,3437.5,2315,7,3,1
26256,2,49,163,44383,130,69347,5000,1250,6250,0,28,0,1,23,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
23220,2,55,255,44369,12,64041,10000,2500,12500,0,28,0,1,7,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
15923,2,44,467,44178,51,52088,9000,1800,10800,0,28,0,1,30,1,30278,1,4,10800,0,2700,4400,7,3,1
14866,1,24,509,44127,45,50312,60000,30240,90240,0,84,0,0,22,1,30271,1,12,96840,-6600,8070,87530,15,12,0
26452,2,52,158,44343,124,69954,10000,2500,12500,0,28,0,1,55,1,30329,0,4,12500,0,3125,3125,2,3,1
21439,1,39,323,44309,106,62384,9000,2250,11250,0,28,0,1,5,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
19055,1,51,390,44351,159,68223,10000,2500,12500,0,28,0,1,8,0,30246,1,4,12500,0,3125,280,1,4,0
16144,2,60,463,44127,45,52334,27000,13608,40608,0,84,0,1,22,1,30271,1,12,43308,-2700,3609,64211,21,4,8
13533,2,31,546,44061,12,50665,15000,3750,18750,0,28,0,2,5,0,30246,0,4,18750,0,4687.5,18662,10,3,1
27002,2,51,146,44368,156,75887,4000,1000,5000,0,28,0,1,8,0,30246,0,4,5000,0,1250,850,0,0,4
32732,2,40,85,44426,166,77355,7000,1750,8750,0,28,0,1,8,1,30246,0,4,8750,0,2187.5,20,0,0,4
12064,2,38,567,44111,34,54278,4000,1200,5200,0,14,0,1,14,0,30264,1,14,5200,0,371.428571,17799.87,7,14,0
16304,2,36,458,45465,160,52552,3000,750,3750,0,28,0,1,23,1,30246,0,4,3750,0,937.5,1437,2,3,1
12470,2,46,549,44188,107,59036,20000,6000,26000,0,31,0,1,8,0,30283,0,1,26000,0,26000,0,-1,0,1
13560,2,40,545,45506,161,52249,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,2500,3,1,3
24059,2,24,234,44250,45,65348,37800,18900,56700,0,84,0,1,22,1,30271,0,12,60480,-3780,5040,17650,12,9,3
10489,2,38,638,44060,25,46674,50000,12500,62500,56700,28,0,NULL,8,0,30246,1,4,20500,42000,10250,875,126,2,0
15488,1,32,479,44167,30,51504,2970,0,2970,0,30,0,1,20,1,30257,0,30,2970,0,99,30690,9,27,3
10006,2,39,652,44079,20,46828,12000,3000,15000,0,28,0,NULL,14,0,30247,0,4,15000,0,3750,12700,2,2,2
15057,1,NULL,491,44127,45,50834,95000,76380,171380,0,168,0,2,22,1,30272,1,24,183079.92,-11699.92,7628.33,418261,20,21,3
19950,2,30,370,45501,164,59621,4000,1000,5000,0,28,0,1,8,0,30246,0,4,5000,0,1250,NULL,0,0,4
9534,2,69,710,44049,3,59214,5000,1000,6000,1500,28,0,1,2,0,1,1,4,4500,1500,1500,NULL,7,2,1
29036,2,31,119,44359,132,72933,6000,1500,7500,0,28,0,1,8,1,30246,0,4,7500,0,1875,1875,0,1,3
14328,2,36,521,44140,48,53370,8000,2400,10400,4750,14,0,1,14,0,30264,1,14,5650,4750,706.25,799.92,63,8,0
12003,2,37,568,44141,48,48131,5000,1500,6500,0,14,0,NULL,14,0,30264,0,14,6500,0,464.285714,9121.61,2,12,2
24383,2,48,223,45535,165,67827,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,1961,10,4,0
22847,2,53,266,45493,162,67449,4000,1000,5000,0,28,0,1,8,0,30246,1,4,5000,0,1250,250,2,3,1
17622,2,48,420,44155,153,61811,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,3100,26,4,0
9836,1,45,679,44369,12,45418,10000,2500,12500,0,28,0,NULL,8,1,30246,0,4,12500,0,3125,75,14,2,2
14626,2,36,517,44074,19,50593,8000,2000,10000,0,28,0,1,7,0,30246,1,4,10000,0,2500,400,47,4,0
9514,2,43,712,44049,3,45193,5000,1000,6000,0,28,0,NULL,2,1,1,1,4,6000,0,1500,300,27,4,0
15681,2,44,472,44178,51,51743,10000,2000,12000,0,28,0,1,30,1,30278,1,4,12000,0,3000,600,-1,0,4
14497,2,45,519,44155,153,49909,10000,2500,12500,0,28,0,0,8,1,30246,1,4,12500,0,3125,1050,87,4,0
18449,1,43,400,45506,161,57628,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,1573,5,3,1
23585,1,38,248,44326,118,64707,10000,2600,12600,0,28,0,1,45,1,30311,0,4,12600,0,3150,NULL,7,3,1
14247,2,38,524,44140,48,49547,3000,900,3900,1060,14,0,NULL,14,1,30264,1,14,2840,1060,258.181818,4018.65,12,10,1
30526,1,27,107,44329,118,77273,6000,1560,7560,0,28,0,1,45,0,30311,0,4,7560,0,1890,6780,4,2,2
12360,2,45,553,44189,25,58341,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,18,9,4,0
13398,1,NULL,NULL,35,47,48531,31200,15600,46800,0,84,0,NULL,0,0,30271,1,12,46800,0,3900,50700,45,12,0
25616,1,31,184,44359,132,68130,5000,1250,6250,0,28,0,1,5,1,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
25405,1,23,190,44376,45,67797,77500,38750,116250,0,84,0,1,22,1,30271,0,12,110050,6200,10004.54545,430412.5,9,2,9
17726,2,31,418,44351,159,77308,8000,2000,10000,0,28,0,1,8,0,30246,0,4,10000,0,2500,2500,1,1,3
17910,1,36,413,44252,12,61147,8000,2000,10000,13500,28,0,1,8,0,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
21260,2,31,329,44304,158,70440,8000,2000,10000,0,28,0,1,8,0,30246,1,4,10000,0,2500,350,1,3,1
25778,2,26,178,44250,45,68386,63000,31500,94500,0,84,0,1,22,1,30271,0,12,100800,-6300,8400,8400,5,0,12
22939,1,50,265,44339,106,75914,12000,3000,15000,1500,28,0,1,8,0,30246,1,4,13500,1500,3375,300,1,3,1
22041,2,36,299,44250,45,62098,55350,27675,83025,0,90,0,1,22,1,30287,1,3,90405,-7380,30135,0,2,1,2
10976,2,49,621,44075,19,55953,8000,2000,10000,0,28,0,1,8,0,30246,1,4,10000,0,2500,NULL,2,3,1
13646,2,43,543,44068,26,48778,2000,520,2520,1720,26,0,NULL,20,1,30253,1,26,800,1720,88.888888,1210.88,3,7,2
13876,2,28,534,44133,45,51297,87000,43848,130848,0,84,0,2,22,1,30271,0,12,139548,-8700,11629,396730,9,7,5
18918,1,39,392,44184,26,56436,2010,0,2010,1010,30,0,1,20,1,30256,1,30,1000,1010,66.666666,6965,13,15,0
9589,2,39,696,44352,11,61435,12000,3000,15000,0,28,0,1,8,0,30246,1,4,15000,0,3750,NULL,1,2,2
28474,1,22,132,44387,45,72029,18000,14400,34560,17320,168,0,1,22,1,30272,0,24,17240,17320,1436.666666,39800,8,4,8
17545,1,43,421,44155,153,65167,6000,1500,7500,0,28,0,1,8,0,30246,1,4,7500,0,1875,1030,10,4,0
11960,1,29,570,44111,34,55517,3000,900,3900,0,14,0,1,14,0,30264,0,14,3899.98,0.02,278.57,13118.15,-1,6,8
16429,1,28,454,44184,26,52709,2010,0,2010,2010,30,0,1,20,1,30256,1,30,NULL,NULL,NULL,NULL,NULL,0,0
22520,2,24,274,44317,111,64490,5000,1250,6250,0,28,0,1,8,0,30246,1,4,6250,0,1562.5,368,2,0,4
12232,2,36,559,44369,12,47932,10000,2500,12500,0,28,0,NULL,8,1,30246,1,4,12500,0,3125,0,5,1,3
33033,1,35,77,44387,45,77939,30000,9000,40200,30150,28,0,1,22,1,30277,1,4,10050,30150,10050,NULL,0,0,1
25648,1,31,184,44368,156,69013,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,2764,1,1,3
4434,NULL,NULL,1151,43771,6,39046,150000,15000,165000,0,31,0,NULL,4,0,30228,1,1,165000,0,165000,100,1,1,0
30753,1,20,104,44250,45,74954,24000,12000,38400,22400,84,0,1,22,1,30271,1,12,16000,22400,3200,9600,14,5,0
20204,1,51,363,44258,106,70766,7000,1750,8750,0,28,0,1,23,0,30246,1,0,NULL,NULL,NULL,NULL,NULL,0,0
9589,2,39,696,44352,11,45470,10000,2500,12500,0,28,0,NULL,8,0,30246,1,4,12500,0,3125,3125,9,1,3
21168,1,27,331,44259,106,62679,12000,3000,15000,0,28,0,1,8,0,30246,0,4,15000,0,3750,4000,-1,1,3
21396,2,53,324,45465,160,63684,3000,750,3750,0,28,0,1,8,0,30246,0,4,3750,0,937.5,995,38,4,0
9970,2,38,659,44369,12,50895,5000,1250,6250,0,28,0,1,8,0,30246,0,4,6250,0,1562.5,9375,3,2,2
10833,1,33,626,44084,11,46231,10000,2500,12500,16875,28,0,NULL,8,1,30246,1,4,NULL,NULL,NULL,NULL,NULL,0,0
10481,2,43,638,44049,3,49552,5000,2000,7000,0,56,0,NULL,2,0,3,1,8,7000,0,875,NULL,7,3,5
17932,1,28,413,44250,45,54949,22500,11250,33750,0,84,0,1,22,1,30271,1,12,37800,-4050,3150,12600,0,5,7
21875,2,25,309,44279,19,66299,7000,1750,8750,0,28,0,1,8,0,30246,1,4,8750,0,2187.5,4690,4,3,1
17498,2,50,422,44178,51,54359,5000,1000,6000,0,28,0,1,30,1,30278,1,4,6000,0,1500,2700,1,1,3
23775,1,26,243,44250,45,64891,80000,40000,120000,0,89,0,1,22,1,30287,1,3,129000,-9000,43000,5000,6,2,1
